,elbo
3793,109.73104858398438
3794,117.05549621582031
3795,106.10121154785156
3796,110.20620727539062
3797,61.74072265625
3798,101.51029968261719
3799,97.15852355957031
3800,81.56010437011719
3801,53.272308349609375
3802,103.37600708007812
3803,150.441162109375
3804,91.61190795898438
3805,104.63015747070312
3806,90.12060546875
3807,115.20913696289062
3808,93.44645690917969
3809,100.05545043945312
3810,56.32307434082031
3811,87.89994812011719
3812,82.22683715820312
3813,58.65203857421875
3814,107.91995239257812
3815,93.36216735839844
3816,99.41030883789062
3817,93.29631042480469
3818,125.13444519042969
3819,90.49555969238281
3820,67.73771667480469
3821,99.32696533203125
3822,95.38670349121094
3823,109.15896606445312
3824,82.0714111328125
3825,104.04145812988281
3826,96.00456237792969
3827,84.02178955078125
3828,109.53642272949219
3829,103.6197509765625
3830,117.88154602050781
3831,102.01370239257812
3832,125.17169189453125
3833,111.16206359863281
3834,104.19517517089844
3835,94.50178527832031
3836,85.51980590820312
3837,108.68551635742188
3838,99.07051086425781
3839,107.77470397949219
3840,83.43263244628906
3841,80.24505615234375
3842,90.75140380859375
3843,118.09397888183594
3844,90.72647094726562
3845,99.70481872558594
3846,99.6361083984375
3847,99.65190124511719
3848,108.28443908691406
3849,107.08323669433594
3850,114.40235900878906
3851,126.40666198730469
3852,104.2060546875
3853,107.78370666503906
3854,85.52410888671875
3855,102.01657104492188
3856,91.43670654296875
3857,112.46665954589844
3858,98.37088012695312
3859,76.8525390625
3860,71.9383544921875
3861,98.6312255859375
3862,99.80572509765625
3863,94.45278930664062
3864,58.42230224609375
3865,82.95162963867188
3866,120.16305541992188
3867,113.54975891113281
3868,107.06536865234375
3869,85.32707214355469
3870,87.07156372070312
3871,112.201904296875
3872,105.17202758789062
3873,77.25924682617188
3874,99.21311950683594
3875,92.94918823242188
3876,96.79949951171875
3877,96.21914672851562
3878,68.77561950683594
3879,108.95225524902344
3880,87.28172302246094
3881,91.10325622558594
3882,90.50489807128906
3883,107.64979553222656
3884,111.71591186523438
3885,82.05317687988281
3886,79.0855712890625
3887,79.62989807128906
3888,79.43463134765625
3889,84.28840637207031
3890,94.94708251953125
3891,88.03323364257812
3892,128.59719848632812
3893,119.87937927246094
3894,60.29981994628906
3895,86.54997253417969
3896,104.58804321289062
3897,124.38075256347656
3898,113.87553405761719
3899,104.57760620117188
3900,111.10617065429688
3901,87.84536743164062
3902,92.54768371582031
3903,83.312744140625
3904,111.70811462402344
3905,72.41392517089844
3906,79.41438293457031
3907,65.89459228515625
3908,83.83139038085938
3909,106.49606323242188
3910,91.60223388671875
3911,110.22528076171875
3912,116.26200866699219
3913,104.72657775878906
3914,71.91587829589844
3915,106.10330200195312
3916,110.4632568359375
3917,87.85906982421875
3918,101.24238586425781
3919,92.42475891113281
3920,137.6383819580078
3921,123.86665344238281
3922,98.21823120117188
3923,105.59770202636719
3924,80.70457458496094
3925,93.56922912597656
3926,95.90965270996094
3927,111.56983947753906
3928,95.13850402832031
3929,89.36453247070312
3930,85.27032470703125
3931,67.30001831054688
3932,97.22537231445312
3933,104.92245483398438
3934,106.84811401367188
3935,94.91688537597656
3936,102.47782897949219
3937,103.28199768066406
3938,72.42535400390625
3939,117.5958251953125
3940,112.1285400390625
3941,147.01739501953125
3942,115.99533081054688
3943,76.3856201171875
3944,111.45906066894531
3945,99.86598205566406
3946,111.91830444335938
3947,103.20513916015625
3948,88.61335754394531
3949,96.41429138183594
3950,82.0931396484375
3951,97.18777465820312
3952,66.25503540039062
3953,106.98858642578125
3954,94.21823120117188
3955,101.59080505371094
3956,71.44828796386719
3957,95.10383605957031
3958,119.69392395019531
3959,68.76609802246094
3960,122.64675903320312
3961,101.29182434082031
3962,90.71104431152344
3963,86.39328002929688
3964,103.86598205566406
3965,85.14399719238281
3966,49.583740234375
3967,111.1707763671875
3968,88.95237731933594
3969,78.215576171875
3970,83.61505126953125
3971,90.94119262695312
3972,82.40965270996094
3973,95.91950988769531
3974,99.37879943847656
3975,105.26960754394531
3976,58.342254638671875
3977,92.9395751953125
3978,109.45707702636719
3979,101.69268798828125
3980,68.91334533691406
3981,96.50369262695312
3982,93.43008422851562
3983,93.18229675292969
3984,103.58525085449219
3985,83.20230102539062
3986,88.67315673828125
3987,101.33087158203125
3988,74.83872985839844
3989,75.15673828125
3990,116.15299987792969
3991,101.32673645019531
3992,107.17591857910156
3993,79.49745178222656
3994,110.5933837890625
3995,107.50994873046875
3996,112.34309387207031
3997,109.28076171875
3998,77.95845031738281
3999,103.23783874511719
4000,115.17143249511719
4001,74.11767578125
4002,72.87591552734375
4003,87.31051635742188
4004,86.34701538085938
4005,106.4814453125
4006,101.85128784179688
4007,100.41778564453125
4008,133.92236328125
4009,111.68539428710938
4010,126.43548583984375
4011,82.80955505371094
4012,80.58489990234375
4013,120.78532409667969
4014,114.76666259765625
4015,99.96327209472656
4016,96.61959838867188
4017,91.12484741210938
4018,105.36529541015625
4019,90.90275573730469
4020,92.19960021972656
4021,99.84483337402344
4022,79.60990905761719
4023,87.26278686523438
4024,66.25041198730469
4025,83.98275756835938
4026,113.65008544921875
4027,84.45013427734375
4028,98.97698974609375
4029,107.26809692382812
4030,101.21080017089844
4031,124.31976318359375
4032,95.45516967773438
4033,112.47323608398438
4034,77.17364501953125
4035,82.39724731445312
4036,67.90779113769531
4037,96.26219177246094
4038,93.29071044921875
4039,116.95027160644531
4040,106.5106201171875
4041,109.22529602050781
4042,99.23648071289062
4043,103.37875366210938
4044,84.92599487304688
4045,115.03550720214844
4046,94.80860900878906
4047,69.46644592285156
4048,62.79908752441406
4049,86.32315063476562
4050,97.70860290527344
4051,78.59750366210938
4052,76.81108093261719
4053,107.07745361328125
4054,110.27114868164062
4055,107.00782775878906
4056,109.21186828613281
4057,91.56089782714844
4058,127.19668579101562
4059,71.20034790039062
4060,123.06736755371094
4061,105.31674194335938
4062,78.36390686035156
4063,102.768798828125
4064,86.54632568359375
4065,103.10952758789062
4066,116.6734619140625
4067,77.15066528320312
4068,79.072509765625
4069,85.01910400390625
4070,105.11601257324219
4071,124.35955810546875
4072,83.84854125976562
4073,110.15605163574219
4074,104.32501220703125
4075,107.43264770507812
4076,93.15570068359375
4077,100.94290161132812
4078,109.66104125976562
4079,111.15281677246094
4080,104.575439453125
4081,117.478271484375
4082,105.64501953125
4083,103.55126953125
4084,105.24238586425781
4085,127.18641662597656
4086,67.17616271972656
4087,100.26815795898438
4088,74.75778198242188
4089,115.8668212890625
4090,107.11862182617188
4091,85.28428649902344
4092,121.03254699707031
4093,123.30926513671875
4094,105.27616882324219
4095,76.21908569335938
4096,111.71615600585938
4097,112.94775390625
4098,94.42707824707031
4099,86.47357177734375
4100,98.80392456054688
4101,91.95759582519531
4102,96.00970458984375
4103,122.59364318847656
4104,49.11572265625
4105,86.23533630371094
4106,96.053955078125
4107,90.61161804199219
4108,85.95732116699219
4109,96.1876220703125
4110,79.17221069335938
4111,75.56588745117188
4112,88.19087219238281
4113,128.67861938476562
4114,99.35099792480469
4115,111.52960205078125
4116,114.5780029296875
4117,74.49906921386719
4118,94.41847229003906
4119,107.38652038574219
4120,88.841064453125
4121,112.07257080078125
4122,83.2481689453125
4123,136.38906860351562
4124,88.24736022949219
4125,93.99583435058594
4126,68.55799865722656
4127,144.0633544921875
4128,67.99150085449219
4129,73.96669006347656
4130,115.91520690917969
4131,99.35194396972656
4132,105.65907287597656
4133,119.04766845703125
4134,145.454833984375
4135,100.356689453125
4136,116.6807861328125
4137,98.57196044921875
4138,115.33821105957031
4139,91.53233337402344
4140,85.65910339355469
4141,112.22325134277344
4142,81.0062255859375
4143,83.10176086425781
4144,79.80021667480469
4145,81.04325866699219
4146,86.95401000976562
4147,63.07965087890625
4148,111.74281311035156
4149,100.96334838867188
4150,96.87393188476562
4151,114.97077941894531
4152,107.81132507324219
4153,115.74540710449219
4154,116.00405883789062
4155,105.77287292480469
4156,83.76502990722656
4157,67.08273315429688
4158,115.84071350097656
4159,88.38638305664062
4160,103.88528442382812
4161,114.16471862792969
4162,92.06686401367188
4163,101.61875915527344
4164,78.664794921875
4165,68.57801818847656
4166,106.83428955078125
4167,106.93353271484375
4168,88.40959167480469
4169,104.19595336914062
4170,118.40608215332031
4171,56.17291259765625
4172,71.8841552734375
4173,80.3291015625
4174,95.38980102539062
4175,93.5260009765625
4176,125.07664489746094
4177,87.709716796875
4178,84.11329650878906
4179,72.51622009277344
4180,83.30511474609375
4181,117.31964111328125
4182,84.69473266601562
4183,117.20814514160156
4184,106.63238525390625
4185,106.27290344238281
4186,87.27099609375
4187,123.78874206542969
4188,91.61434936523438
4189,118.77276611328125
4190,119.96336364746094
4191,80.47515869140625
4192,121.01240539550781
4193,127.7261962890625
4194,85.98945617675781
4195,101.89158630371094
4196,103.26321411132812
4197,102.85015869140625
4198,105.79627990722656
4199,97.81947326660156
4200,70.64817810058594
4201,95.34504699707031
4202,94.84712219238281
4203,90.92599487304688
4204,61.87998962402344
4205,112.95938110351562
4206,94.88578796386719
4207,100.66397094726562
4208,84.92730712890625
4209,79.79618835449219
4210,94.53450012207031
4211,82.3116455078125
4212,94.16172790527344
4213,117.02227783203125
4214,95.05305480957031
4215,109.76083374023438
4216,109.98287963867188
4217,92.42091369628906
4218,77.75679016113281
4219,126.40443420410156
4220,93.48138427734375
4221,76.63162231445312
4222,106.72880554199219
4223,95.20452880859375
4224,116.71078491210938
4225,110.4495849609375
4226,59.47064208984375
4227,105.98786926269531
4228,94.29423522949219
4229,110.86595153808594
4230,105.89762878417969
4231,113.51823425292969
4232,115.07266235351562
4233,89.50172424316406
4234,109.01280212402344
4235,100.23361206054688
4236,74.99237060546875
4237,117.95333862304688
4238,83.4151611328125
4239,58.98152160644531
4240,63.66215515136719
4241,91.77946472167969
4242,95.67497253417969
4243,88.1849365234375
4244,82.94189453125
4245,117.11337280273438
4246,122.53816223144531
4247,98.03884887695312
4248,119.12890625
4249,126.49058532714844
4250,95.79739379882812
4251,106.34242248535156
4252,132.57606506347656
4253,121.24151611328125
4254,102.27619934082031
4255,89.15634155273438
4256,117.45994567871094
4257,94.31016540527344
4258,86.87309265136719
4259,76.81710815429688
4260,95.02056884765625
4261,96.58708190917969
4262,100.90959167480469
4263,86.60980224609375
4264,111.70640563964844
4265,79.24772644042969
4266,140.45603942871094
4267,100.98518371582031
4268,95.66357421875
4269,84.17127990722656
4270,119.184326171875
4271,110.40908813476562
4272,80.43754577636719
4273,109.46846008300781
4274,99.42347717285156
4275,115.43701171875
4276,76.05787658691406
4277,87.32011413574219
4278,112.83021545410156
4279,100.76939392089844
4280,91.68850708007812
4281,89.86248779296875
4282,108.96484375
4283,104.02105712890625
4284,109.84181213378906
4285,80.36402893066406
4286,87.79803466796875
4287,112.40736389160156
4288,106.26495361328125
4289,102.93719482421875
4290,84.65097045898438
4291,73.45462036132812
4292,92.74627685546875
4293,94.04893493652344
4294,107.3360595703125
4295,118.80915832519531
4296,100.70420837402344
4297,101.531005859375
4298,98.93919372558594
4299,106.42732238769531
4300,118.5770263671875
4301,85.43632507324219
4302,86.44654846191406
4303,98.27139282226562
4304,100.63670349121094
4305,100.23812866210938
4306,100.48677062988281
4307,101.71253967285156
4308,102.9068603515625
4309,90.22596740722656
4310,107.15203857421875
4311,100.66128540039062
4312,108.62399291992188
4313,66.83351135253906
4314,108.87867736816406
4315,104.55628967285156
4316,87.50212097167969
4317,103.91360473632812
4318,102.93991088867188
4319,79.0079345703125
4320,90.78901672363281
4321,112.4788818359375
4322,135.88075256347656
4323,115.35148620605469
4324,94.93252563476562
4325,83.89346313476562
4326,103.44473266601562
4327,112.12187194824219
4328,87.12593078613281
4329,90.01654052734375
4330,94.26460266113281
4331,111.022705078125
4332,92.7926025390625
4333,70.02885437011719
4334,92.83927917480469
4335,91.66273498535156
4336,105.10868835449219
4337,115.096923828125
4338,104.87046813964844
4339,120.722900390625
4340,95.43870544433594
4341,103.37623596191406
4342,103.82618713378906
4343,91.99569702148438
4344,98.07759094238281
4345,107.76705932617188
4346,82.54571533203125
4347,97.02986145019531
4348,87.06416320800781
4349,98.39871215820312
4350,95.1005859375
4351,87.30767822265625
4352,105.44065856933594
4353,118.62571716308594
4354,95.37162780761719
4355,81.89353942871094
4356,95.83070373535156
4357,131.76983642578125
4358,107.80056762695312
4359,85.61892700195312
4360,100.0338134765625
4361,88.25352478027344
4362,79.54446411132812
4363,95.40245056152344
4364,66.13381958007812
4365,74.6204833984375
4366,89.60618591308594
4367,100.54301452636719
4368,104.59686279296875
4369,123.88728332519531
4370,131.99234008789062
4371,117.8485107421875
4372,106.99005126953125
4373,91.120361328125
4374,124.55238342285156
4375,103.36399841308594
4376,82.90438842773438
4377,87.8944091796875
4378,122.86421203613281
4379,92.74327087402344
4380,119.61189270019531
4381,97.23574829101562
4382,92.2919921875
4383,65.37928771972656
4384,90.37690734863281
4385,80.86000061035156
4386,129.69570922851562
4387,102.7882080078125
4388,116.22169494628906
4389,107.322998046875
4390,105.0443115234375
4391,121.73208618164062
4392,104.68446350097656
4393,92.96730041503906
4394,114.42820739746094
4395,105.46150207519531
4396,85.72715759277344
4397,96.95524597167969
4398,82.28147888183594
4399,85.1260986328125
4400,83.66981506347656
4401,76.62663269042969
4402,80.49443054199219
4403,108.658203125
4404,110.01644897460938
4405,107.72941589355469
4406,95.72789001464844
4407,71.91761779785156
4408,98.34786987304688
4409,111.49732971191406
4410,106.35002136230469
4411,100.98933410644531
4412,91.86622619628906
4413,102.19920349121094
4414,87.414306640625
4415,92.05204772949219
4416,70.58891296386719
4417,72.46258544921875
4418,102.81120300292969
4419,75.27984619140625
4420,70.32136535644531
4421,101.6580810546875
4422,80.60862731933594
4423,138.4093017578125
4424,70.92117309570312
4425,103.20185852050781
4426,127.70741271972656
4427,85.58235168457031
4428,103.61154174804688
4429,85.78926086425781
4430,94.19990539550781
4431,71.83439636230469
4432,88.1483154296875
4433,90.56825256347656
4434,103.33760070800781
4435,66.23788452148438
4436,102.2607421875
4437,76.54461669921875
4438,120.10813903808594
4439,119.44279479980469
4440,99.05339050292969
4441,108.34547424316406
4442,134.802734375
4443,103.22659301757812
4444,103.72874450683594
4445,127.09272766113281
4446,104.25546264648438
4447,111.61357116699219
4448,118.41268920898438
